			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
US 75 Frontage Rd Southbound	3:15:00	Car	16348	100	29204.92	1.79	11277.88	0.69	11738.62	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16348	100	29253.62	1.79	11299.39	0.69	11757.29	0.72			Truck	16	N/A	48.7	3.04	21.51	1.34	18.67	1.17
US 75 HOV Northbound	3:15:00	Car	424	100	2893.2	6.82	78.43	0.18	2958.25	6.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	424	100	2893.2	6.82	78.43	0.18	2958.25	6.98			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	132	100	902.4	6.84	29.32	0.22	915.61	6.94			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	902.4	6.84	29.32	0.22	915.61	6.94			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	12204	100	152992.42	12.54	109597.77	8.98	47729.52	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12204	100	153019.91	12.54	109612.3	8.98	47743.59	3.91			Truck	3	N/A	27.5	9.17	14.53	4.84	14.06	4.69
US 75 Southbound	3:15:00	Car	10378	100	83777.34	8.07	28049.22	2.7	61827.62	5.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10378	100	83834.73	8.08	28069.47	2.7	61868.69	5.96			Truck	8	N/A	57.4	7.17	20.25	2.53	41.07	5.13
Entire System	3:20:00	Car	106291	98.22	1088246.9	10.24	487663.41	4.59	438151	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1923	1.78	16402.39	8.53	979.6	0.51	16146.57	8.4			Park and Ride	0	0	0	0	0	0	0	0			Total	108214	100	1105458.75	10.22	488989.47	4.52	454601.78	4.2			Truck	28	N/A	809.2	28.9	346.5	12.38	304.15	10.86
Greenville Ave Northbound	3:20:00	Car	8210	100	38100.1	4.64	22164.63	2.7	9859.23	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8210	100	38103.5	4.64	22165.37	2.7	9860.61	1.2			Truck	3	N/A	3.4	1.13	0.74	0.25	1.37	0.46
Greenville Ave Southbound	3:20:00	Car	4168	100	12292.4	2.95	4567.71	1.1	4893.65	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4168	100	12299.8	2.95	4570.07	1.1	4896.66	1.17			Truck	6	N/A	7.4	1.23	2.35	0.39	3.01	0.5
IH 635 Eastbound	3:20:00	Car	4801	100	25243.61	5.26	9219.95	1.92	18273.15	3.81			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4801	100	25243.61	5.26	9219.95	1.92	18273.15	3.81			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:20:00	Car	3805	100	14343.9	3.77	867.72	0.23	15401.57	4.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3805	100	14343.9	3.77	867.72	0.23	15401.58	4.05			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1758	100	5360.91	3.05	348.21	0.2	5762.73	3.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1758	100	5360.91	3.05	348.21	0.2	5762.73	3.28			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1872	100	4966.41	2.65	337.75	0.18	5280.32	2.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1872	100	4966.41	2.65	337.75	0.18	5280.32	2.82			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	19699	100	69789.59	3.54	43408.89	2.2	17669.88	0.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19699	100	69805.18	3.54	43415.11	2.2	17676.13	0.9			Truck	9	N/A	15.6	1.73	6.22	0.69	6.25	0.69
US 75 Frontage Rd Southbound	3:20:00	Car	16292	100	31669.41	1.94	13134.38	0.81	12102.66	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16292	100	31726.41	1.95	13159.94	0.81	12124.34	0.74			Truck	17	N/A	57	3.35	25.56	1.5	21.67	1.27
US 75 HOV Northbound	3:20:00	Car	468	100	2848.2	6.09	74.87	0.16	2907.2	6.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	468	100	2848.2	6.09	74.87	0.16	2907.2	6.21			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	124	100	888.4	7.16	30.12	0.24	901.84	7.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	124	100	888.4	7.16	30.12	0.24	901.84	7.27			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	12519	100	155166.02	12.39	111028.15	8.87	48527.89	3.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12519	100	155193.52	12.4	111041.45	8.87	48543.56	3.88			Truck	3	N/A	27.5	9.17	13.29	4.43	15.67	5.22
US 75 Southbound	3:20:00	Car	10246	100	84299.52	8.23	28901.16	2.82	61355.5	5.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10246	100	84351.92	8.23	28918.11	2.82	61394.61	5.99			Truck	7	N/A	52.4	7.49	16.94	2.42	39.11	5.59
Entire System	3:25:00	Car	107999	98.25	1118949.4	10.36	505976.44	4.69	446325.09	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1926	1.75	16084.1	8.35	948.22	0.49	15858.94	8.23			Park and Ride	0	0	0	0	0	0	0	0			Total	109925	100	1135845.5	10.33	507264.78	4.61	462494.56	4.21			Truck	31	N/A	812.5	26.21	340.14	10.97	310.55	10.02
Greenville Ave Northbound	3:25:00	Car	8429	100	39325.49	4.67	23037.42	2.73	10106.7	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8429	100	39329.09	4.67	23038.16	2.73	10108.23	1.2			Truck	4	N/A	3.6	0.9	0.74	0.18	1.53	0.38
Greenville Ave Southbound	3:25:00	Car	4393	100	12241.91	2.79	4115.66	0.94	5160.27	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4393	100	12263.9	2.79	4121.03	0.94	5170.67	1.18			Truck	6	N/A	22	3.67	5.37	0.9	10.39	1.73
IH 635 Eastbound	3:25:00	Car	4505	100	24876.91	5.52	8621.63	1.91	18524.6	4.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4505	100	24876.91	5.52	8621.63	1.91	18524.6	4.11			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:25:00	Car	3696	100	14073.8	3.81	846.69	0.23	15119.44	4.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3696	100	14073.8	3.81	846.69	0.23	15119.44	4.09			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1860	100	5737.5	3.08	376.98	0.2	6161.14	3.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1860	100	5737.5	3.08	376.98	0.2	6161.14	3.31			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1903	100	4902.21	2.58	329.05	0.17	5209.07	2.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1903	100	4902.21	2.58	329.05	0.17	5209.07	2.74			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20053	100	72130.18	3.6	45638.7	2.28	17735.26	0.88			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20053	100	72139.18	3.6	45641.8	2.28	17739.08	0.88			Truck	9	N/A	9	1	3.11	0.35	3.81	0.42
US 75 Frontage Rd Southbound	3:25:00	Car	16461	100	33440.09	2.03	14802.33	0.9	12189.37	0.74			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16461	100	33502.39	2.04	14833.29	0.9	12210.99	0.74			Truck	15	N/A	62.3	4.15	30.96	2.06	21.62	1.44
US 75 HOV Northbound	3:25:00	Car	490	100	3015.6	6.15	77.99	0.16	3064.06	6.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	490	100	3015.6	6.15	77.99	0.16	3064.06	6.25			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	128	100	909.8	7.11	31.09	0.24	917.51	7.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	128	100	909.8	7.11	31.09	0.24	917.51	7.17			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	12625	100	157153.03	12.45	112216.73	8.89	49386.49	3.91			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12625	100	157180.14	12.45	112228.94	8.89	49402.91	3.91			Truck	2	N/A	27.1	13.55	12.19	6.1	16.42	8.21
US 75 Southbound	3:25:00	Car	10128	100	84394.16	8.33	29132.04	2.88	61092.54	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10128	100	84445.76	8.34	29147.59	2.88	61132.33	6.04			Truck	6	N/A	51.6	8.6	15.55	2.59	39.8	6.63
Entire System	3:30:00	Car	109779	98.3	1152453.5	10.5	527338.88	4.8	454152.53	4.14			Bus	0	0	0	0	0	0	0	0			Rail	1898	1.7	15752.69	8.3	899.92	0.47	15561.01	8.2			Park and Ride	0	0	0	0	0	0	0	0			Total	111677	100	1168997.62	10.47	528578.31	4.73	470012.25	4.21			Truck	30	N/A	791.4	26.38	339.48	11.32	298.9	9.96
Greenville Ave Northbound	3:30:00	Car	8525	100	40495.31	4.75	23968.61	2.81	10290.88	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8525	100	40498.61	4.75	23969.42	2.81	10292.19	1.21			Truck	3	N/A	3.3	1.1	0.81	0.27	1.32	0.44
Greenville Ave Southbound	3:30:00	Car	4355	100	12414.71	2.85	4129.37	0.95	5262.01	1.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4355	100	12442.61	2.86	4138.96	0.95	5273.45	1.21			Truck	7	N/A	27.9	3.99	9.59	1.37	11.44	1.63
IH 635 Eastbound	3:30:00	Car	4422	100	24614.81	5.57	8716.08	1.97	18145.08	4.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4422	100	24614.81	5.57	8716.08	1.97	18145.08	4.1			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:30:00	Car	3636	100	13824.7	3.8	825.35	0.23	14861.31	4.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3636	100	13824.7	3.8	825.35	0.23	14861.31	4.09			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1975	100	6118.81	3.1	404.27	0.2	6566.22	3.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1975	100	6118.81	3.1	404.27	0.2	6566.22	3.32			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1958	100	4876.51	2.49	329.43	0.17	5184.78	2.65			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1958	100	4876.51	2.49	329.43	0.17	5184.78	2.65			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	20907	100	73979.4	3.54	47484.26	2.27	17737.25	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20907	100	73990.4	3.54	47488.81	2.27	17741.41	0.85			Truck	11	N/A	11	1	4.55	0.41	4.16	0.38
US 75 Frontage Rd Southbound	3:30:00	Car	16780	100	34794.91	2.07	16003.18	0.95	12277.67	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16780	100	34864.01	2.08	16038.97	0.96	12300.55	0.73			Truck	13	N/A	69.1	5.32	35.79	2.75	22.88	1.76
US 75 HOV Northbound	3:30:00	Car	528	100	3209.6	6.08	83.84	0.16	3271.97	6.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	528	100	3209.6	6.08	83.84	0.16	3271.97	6.2			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	140	100	976.6	6.98	32.59	0.23	982.52	7.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	140	100	976.6	6.98	32.59	0.23	982.52	7.02			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	12703	100	158403.6	12.47	112195.16	8.83	50850.21	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12703	100	158427.98	12.47	112207.16	8.83	50863.91	4			Truck	3	N/A	24.4	8.13	12	4	13.7	4.57
US 75 Southbound	3:30:00	Car	10177	100	84434.19	8.3	29343.79	2.88	60745.7	5.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10177	100	84489.8	8.3	29360.52	2.88	60788.44	5.97			Truck	6	N/A	55.6	9.27	16.73	2.79	42.74	7.12
Entire System	3:35:00	Car	111488	98.35	1181709.2	10.6	546668.75	4.9	460682.72	4.13			Bus	0	0	0	0	0	0	0	0			Rail	1869	1.65	15126.99	8.09	886.84	0.47	14921.05	7.98			Park and Ride	0	0	0	0	0	0	0	0			Total	113357	100	1197589	10.56	547879.81	4.83	475888.44	4.2			Truck	32	N/A	751.9	23.5	324.26	10.13	284.47	8.89
Greenville Ave Northbound	3:35:00	Car	8756	100	41035.57	4.69	24520.35	2.8	10320.49	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8756	100	41039.68	4.69	24521.37	2.8	10322.55	1.18			Truck	3	N/A	4.1	1.37	1.02	0.34	2.06	0.69
Greenville Ave Southbound	3:35:00	Car	4267	100	12479.9	2.92	4093.79	0.96	5318.97	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4267	100	12507.8	2.93	4102.89	0.96	5330.78	1.25			Truck	8	N/A	27.9	3.49	9.09	1.14	11.81	1.48
IH 635 Eastbound	3:35:00	Car	4406	100	23765.71	5.39	8311.45	1.89	17646.86	4.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4406	100	23765.71	5.39	8311.45	1.89	17646.86	4.01			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:35:00	Car	3627	100	13705.5	3.78	821.94	0.23	14733.45	4.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3627	100	13705.5	3.78	821.94	0.23	14733.45	4.06			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	2042	100	6252.81	3.06	411.51	0.2	6714.62	3.29			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2042	100	6252.81	3.06	411.51	0.2	6714.62	3.29			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1963	100	4797.9	2.44	320.95	0.16	5110.52	2.6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1963	100	4797.9	2.44	320.95	0.16	5110.52	2.6			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	21119	100	76298.16	3.61	49816.4	2.36	17722.23	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21119	100	76308.27	3.61	49819.64	2.36	17726.77	0.84			Truck	11	N/A	10.1	0.92	3.24	0.29	4.54	0.41
US 75 Frontage Rd Southbound	3:35:00	Car	17197	100	34622.22	2.01	16017.45	0.93	12156.87	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17197	100	34683.62	2.02	16049.98	0.93	12176.62	0.71			Truck	13	N/A	61.4	4.72	32.53	2.5	19.76	1.52
US 75 HOV Northbound	3:35:00	Car	556	100	3369	6.06	86.45	0.16	3419.51	6.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	556	100	3369	6.06	86.45	0.16	3419.51	6.15			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:35:00	Car	150	100	1080	7.2	34.92	0.23	1097.71	7.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	1080	7.2	34.92	0.23	1097.71	7.32			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:35:00	Car	12874	100	158137.4	12.28	110807.45	8.61	52097.9	4.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12874	100	158160.7	12.29	110820.91	8.61	52108.84	4.05			Truck	2	N/A	23.3	11.65	13.45	6.73	10.94	5.47
US 75 Southbound	3:35:00	Car	10178	100	85602.41	8.41	30222.02	2.97	60906.47	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10178	100	85658.02	8.42	30239.04	2.97	60948.84	5.99			Truck	6	N/A	55.6	9.27	17.02	2.84	42.36	7.06
Entire System	3:40:00	Car	112895	98.36	1203031.8	10.66	561080.19	4.97	464823.41	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1879	1.64	14434.79	7.68	838.04	0.45	14247.3	7.58			Park and Ride	0	0	0	0	0	0	0	0			Total	114774	100	1218156.88	10.61	562231.19	4.9	479320.25	4.18			Truck	28	N/A	689.9	24.64	312.91	11.18	249.58	8.91
Greenville Ave Northbound	3:40:00	Car	8954	100	39792.52	4.44	23633.28	2.64	10104.82	1.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8954	100	39801.52	4.45	23638.72	2.64	10107.26	1.13			Truck	3	N/A	9	3	5.44	1.81	2.44	0.81
Greenville Ave Southbound	3:40:00	Car	4289	100	12808	2.99	4125.61	0.96	5491.21	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4289	100	12838.4	2.99	4134.62	0.96	5504.78	1.28			Truck	7	N/A	30.4	4.34	9	1.29	13.57	1.94
IH 635 Eastbound	3:40:00	Car	4452	100	22742.32	5.11	7547.83	1.7	17340.96	3.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4452	100	22742.32	5.11	7547.83	1.7	17340.96	3.9			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:40:00	Car	3605	100	13342.11	3.7	793.31	0.22	14356.04	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3605	100	13342.11	3.7	793.31	0.22	14356.04	3.98			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:40:00	Car	2098	100	6228.3	2.97	409.41	0.2	6703.38	3.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2098	100	6228.3	2.97	409.41	0.2	6703.38	3.2			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:40:00	Car	1950	100	4731.1	2.43	314.9	0.16	5036.87	2.58			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1950	100	4731.1	2.43	314.9	0.16	5036.87	2.58			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:40:00	Car	21499	100	79577.66	3.7	53058.05	2.47	17709.29	0.82			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21499	100	79586.36	3.7	53060.95	2.47	17713.12	0.82			Truck	9	N/A	8.7	0.97	2.9	0.32	3.83	0.43
US 75 Frontage Rd Southbound	3:40:00	Car	17307	100	33926.81	1.96	15318.69	0.89	12139.12	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17307	100	33971.01	1.96	15341.5	0.89	12153.83	0.7			Truck	11	N/A	44.2	4.02	22.81	2.07	14.72	1.34
US 75 HOV Northbound	3:40:00	Car	540	100	3482.4	6.45	87.96	0.16	3532.17	6.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	540	100	3482.4	6.45	87.96	0.16	3532.17	6.54			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:40:00	Car	154	100	1085	7.05	36.46	0.24	1106.42	7.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	154	100	1085	7.05	36.46	0.24	1106.42	7.18			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:40:00	Car	13051	100	155624.92	11.92	107562.5	8.24	53136.56	4.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13051	100	155648.22	11.93	107577.45	8.24	53145.88	4.07			Truck	2	N/A	23.3	11.65	14.95	7.47	9.32	4.66
US 75 Southbound	3:40:00	Car	10165	100	87381.18	8.6	31974.97	3.15	60763.07	5.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10165	100	87433.78	8.6	31994.36	3.15	60799.32	5.98			Truck	5	N/A	52.6	10.52	19.38	3.88	36.25	7.25
Entire System	3:45:00	Car	114279	98.4	1219067.8	10.67	573910.88	5.02	465879.38	4.08			Bus	0	0	0	0	0	0	0	0			Rail	1856	1.6	13927.39	7.5	872.1	0.47	13686.63	7.37			Park and Ride	0	0	0	0	0	0	0	0			Total	116135	100	1233646.62	10.62	575074.31	4.95	479805.16	4.13			Truck	29	N/A	651.4	22.46	291.33	10.05	238.86	8.24
Greenville Ave Northbound	3:45:00	Car	9058	100	38414.51	4.24	22523.88	2.49	9947.93	1.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9058	100	38431.71	4.24	22533.99	2.49	9952.46	1.1			Truck	4	N/A	17.2	4.3	10.12	2.53	4.53	1.13
Greenville Ave Southbound	3:45:00	Car	4381	100	13263.8	3.03	4280.93	0.98	5676.5	1.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4381	100	13302	3.04	4291.78	0.98	5693.92	1.3			Truck	7	N/A	38.2	5.46	10.85	1.55	17.42	2.49
IH 635 Eastbound	3:45:00	Car	4577	100	21103.53	4.61	6335.81	1.38	16837.14	3.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4577	100	21103.53	4.61	6335.81	1.38	16837.14	3.68			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:45:00	Car	3599	100	13138	3.65	786.81	0.22	14129.69	3.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3599	100	13138	3.65	786.81	0.22	14129.69	3.93			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:45:00	Car	2075	100	6096.4	2.94	409.87	0.2	6539.87	3.15			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2075	100	6096.4	2.94	409.87	0.2	6539.87	3.15			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:45:00	Car	1900	100	4840.2	2.55	323.35	0.17	5148.76	2.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1900	100	4840.2	2.55	323.35	0.17	5148.76	2.71			Truck	0	N/A	0	0	0	0	0	0
