			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
IH 635 Eastbound	1:55:00	Car	5062	100	40597.59	8.02	24020.47	4.75	18795.86	3.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5062	100	40597.59	8.02	24020.47	4.75	18795.86	3.71			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	1:55:00	Car	3041	100	9897.51	3.25	604.5	0.2	10606.04	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3041	100	9897.51	3.25	604.5	0.2	10606.04	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:55:00	Car	1003	100	2862.61	2.85	166.85	0.17	3109.86	3.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1003	100	2862.61	2.85	166.85	0.17	3109.86	3.1			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:55:00	Car	1402	100	4347.6	3.1	283.14	0.2	4630.06	3.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1402	100	4347.6	3.1	283.14	0.2	4630.06	3.3			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:55:00	Car	13508	100	28580.22	2.12	14403.75	1.07	9514.73	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13508	100	28619.62	2.12	14426.67	1.07	9525.78	0.71			Truck	10	N/A	39.4	3.94	22.92	2.29	11.05	1.1
US 75 Frontage Rd Southbound	1:55:00	Car	11129	100	15777.01	1.42	3791.26	0.34	7904.97	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11129	100	15797.81	1.42	3796.24	0.34	7915.5	0.71			Truck	17	N/A	20.8	1.22	4.97	0.29	10.53	0.62
US 75 HOV Northbound	1:55:00	Car	208	100	1439.4	6.92	38.63	0.19	1474.48	7.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	208	100	1439.4	6.92	38.63	0.19	1474.48	7.09			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:55:00	Car	84	100	501.4	5.97	18.72	0.22	508.38	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	84	100	501.4	5.97	18.72	0.22	508.38	6.05			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:55:00	Car	9033	100	63798.25	7.06	17710.43	1.96	51188.27	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9033	100	63830.64	7.07	17718.08	1.96	51215.43	5.67			Truck	3	N/A	32.4	10.8	7.65	2.55	27.16	9.05
US 75 Southbound	1:55:00	Car	6574	100	42551.41	6.47	4759.48	0.72	42408.33	6.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6574	100	42567.11	6.48	4761.42	0.72	42423.82	6.45			Truck	3	N/A	15.7	5.23	1.93	0.64	15.49	5.16
Entire System	2:00:00	Car	66347	98.13	559728.5	8.44	152743.8	2.3	311920.19	4.7			Bus	0	0	0	0	0	0	0	0			Rail	1265	1.87	11679.1	9.23	814.63	0.64	11380.96	9			Park and Ride	0	0	0	0	0	0	0	0			Total	67612	100	572019.12	8.46	153723.77	2.27	323588	4.79			Truck	24	N/A	600.4	25.02	165.34	6.89	287	11.96
Greenville Ave Northbound	2:00:00	Car	5303	100	14703	2.77	3594.19	0.68	6940.66	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5303	100	14726.8	2.78	3601.4	0.68	6951.8	1.31			Truck	7	N/A	23.8	3.4	7.21	1.03	11.14	1.59
Greenville Ave Southbound	2:00:00	Car	3027	100	6655.6	2.2	1321.74	0.44	3357.38	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3027	100	6678	2.21	1327.95	0.44	3367.7	1.11			Truck	8	N/A	22.4	2.8	6.21	0.78	10.32	1.29
IH 635 Eastbound	2:00:00	Car	5163	100	42878.08	8.3	26376.4	5.11	18716.51	3.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5163	100	42878.08	8.3	26376.4	5.11	18716.51	3.63			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:00:00	Car	3066	100	9988.71	3.26	614.75	0.2	10706.12	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3066	100	9988.71	3.26	614.75	0.2	10706.12	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:00:00	Car	964	100	2859.61	2.97	166.18	0.17	3098.96	3.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	964	100	2859.61	2.97	166.18	0.17	3098.96	3.21			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:00:00	Car	1398	100	4193	3	274.64	0.2	4476.09	3.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1398	100	4193	3	274.64	0.2	4476.09	3.2			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:00:00	Car	13681	100	27345.41	2	13090.84	0.96	9543.87	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13681	100	27382.61	2	13109.61	0.96	9555.99	0.7			Truck	9	N/A	37.2	4.13	18.76	2.08	12.11	1.35
US 75 Frontage Rd Southbound	2:00:00	Car	11149	100	16157.91	1.45	3939.9	0.35	8055.45	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11149	100	16176.61	1.45	3945.63	0.35	8064.25	0.72			Truck	15	N/A	18.7	1.25	5.73	0.38	8.8	0.59
US 75 HOV Northbound	2:00:00	Car	186	100	1432.4	7.7	38.51	0.21	1455.99	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	186	100	1432.4	7.7	38.51	0.21	1455.99	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:00:00	Car	76	100	423.8	5.58	15.65	0.21	430.48	5.66			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	76	100	423.8	5.58	15.65	0.21	430.48	5.66			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:00:00	Car	9048	100	65131.39	7.21	18891.82	2.09	51323.36	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9048	100	65238.38	7.21	18896.96	2.09	51348.8	5.68			Truck	3	N/A	28.3	9.43	5.14	1.71	25.45	8.48
US 75 Southbound	2:00:00	Car	6591	100	42676.41	6.47	4977.97	0.76	42216.67	6.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6591	100	42662.2	6.47	4979.19	0.76	42229.93	6.41			Truck	3	N/A	13	4.33	1.22	0.41	13.25	4.42
Entire System	2:05:00	Car	70052	98.14	569980.25	8.14	159700.8	2.28	314203.88	4.49			Bus	0	0	0	0	0	0	0	0			Rail	1326	1.86	11788.6	8.89	831.45	0.63	11483.81	8.66			Park and Ride	0	0	0	0	0	0	0	0			Total	71378	100	582494.75	8.16	160694.16	2.25	325987.03	4.57			Truck	24	N/A	617.8	25.74	161.91	6.75	299.7	12.49
Greenville Ave Northbound	2:05:00	Car	5344	100	14935.4	2.79	3768.81	0.71	6983.21	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5344	100	14956.9	2.8	3776.05	0.71	6992.68	1.31			Truck	7	N/A	21.5	3.07	7.24	1.03	9.47	1.35
Greenville Ave Southbound	2:05:00	Car	2953	100	6508.3	2.2	1292.71	0.44	3278.26	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2953	100	6528.4	2.21	1298.43	0.44	3287.58	1.11			Truck	8	N/A	20.1	2.51	5.72	0.72	9.31	1.16
IH 635 Eastbound	2:05:00	Car	5250	100	44962.75	8.56	28730.94	5.47	18381.67	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5250	100	44962.75	8.56	28730.94	5.47	18381.67	3.5			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:05:00	Car	3117	100	10190.32	3.27	631.55	0.2	10911.22	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3117	100	10190.32	3.27	631.55	0.2	10911.22	3.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:05:00	Car	1008	100	3026.51	3	173.58	0.17	3283.39	3.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1008	100	3026.51	3	173.58	0.17	3283.39	3.26			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:05:00	Car	1422	100	4037.1	2.84	268.42	0.19	4301.9	3.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1422	100	4037.1	2.84	268.42	0.19	4301.9	3.03			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:05:00	Car	14407	100	27066.4	1.88	12360.85	0.86	9859.11	0.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14407	100	27111.7	1.88	12379.07	0.86	9876.7	0.69			Truck	10	N/A	45.3	4.53	18.22	1.82	17.59	1.76
US 75 Frontage Rd Southbound	2:05:00	Car	11460	100	16607.79	1.45	4162.57	0.36	8218.31	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11460	100	16626.29	1.45	4168.64	0.36	8226.64	0.72			Truck	14	N/A	18.5	1.32	6.08	0.43	8.33	0.59
US 75 HOV Northbound	2:05:00	Car	192	100	1482	7.72	38.58	0.2	1502.99	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	192	100	1482	7.72	38.58	0.2	1502.99	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:05:00	Car	66	100	400.8	6.07	14.72	0.22	404.75	6.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	66	100	400.8	6.07	14.72	0.22	404.75	6.13			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:05:00	Car	9279	100	67022.48	7.23	20599.84	2.22	51414.71	5.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9279	100	67128.84	7.23	20604.23	2.22	51436.09	5.54			Truck	4	N/A	23.9	5.97	4.39	1.1	21.38	5.35
US 75 Southbound	2:05:00	Car	6853	100	43677.29	6.37	5442.72	0.79	42796.96	6.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6853	100	43684.2	6.37	5444.53	0.79	42815.99	6.25			Truck	2	N/A	18.8	9.4	1.81	0.91	19.03	9.52
Entire System	2:10:00	Car	73430	98.13	595608.94	8.12	172682.03	2.35	322692.38	4.39			Bus	0	0	0	0	0	0	0	0			Rail	1402	1.87	12054.1	8.6	828.45	0.59	11773.37	8.4			Park and Ride	0	0	0	0	0	0	0	0			Total	74832	100	608607.62	8.13	173696.78	2.32	334784.16	4.47			Truck	20	N/A	664.5	33.23	186.3	9.31	318.44	15.92
Greenville Ave Northbound	2:10:00	Car	5507	100	15315.91	2.78	4036.13	0.73	7071.67	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5507	100	15343.21	2.79	4045.19	0.73	7083.05	1.29			Truck	6	N/A	27.3	4.55	9.06	1.51	11.38	1.9
Greenville Ave Southbound	2:10:00	Car	3017	100	6504.1	2.16	1320.33	0.44	3274.8	1.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3017	100	6520.7	2.16	1324.21	0.44	3283.05	1.09			Truck	7	N/A	16.6	2.37	3.88	0.55	8.25	1.18
IH 635 Eastbound	2:10:00	Car	5248	100	46593.91	8.88	30146.87	5.74	18610.71	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5248	100	46593.91	8.88	30146.87	5.74	18610.71	3.55			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:10:00	Car	3163	100	10458.61	3.31	648.21	0.2	11196.68	3.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3163	100	10458.61	3.31	648.21	0.2	11196.68	3.54			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:10:00	Car	1060	100	3239.61	3.06	185.56	0.18	3517.24	3.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1060	100	3239.61	3.06	185.56	0.18	3517.24	3.32			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:10:00	Car	1455	100	3986.5	2.74	265.9	0.18	4247.89	2.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1455	100	3986.5	2.74	265.9	0.18	4247.89	2.92			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:10:00	Car	15099	100	28239.99	1.87	12609.13	0.84	10481.87	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15099	100	28296.89	1.87	12637.72	0.84	10500.47	0.7			Truck	11	N/A	56.9	5.17	28.59	2.6	18.6	1.69
US 75 Frontage Rd Southbound	2:10:00	Car	11943	100	17026.9	1.43	4148.01	0.35	8470.46	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11943	100	17049.3	1.43	4156.32	0.35	8479.73	0.71			Truck	12	N/A	22.4	1.87	8.32	0.69	9.27	0.77
US 75 HOV Northbound	2:10:00	Car	208	100	1503	7.23	39.44	0.19	1530.9	7.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	208	100	1503	7.23	39.44	0.19	1530.9	7.36			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:10:00	Car	60	100	357.6	5.96	13.12	0.22	363.78	6.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	60	100	357.6	5.96	13.12	0.22	363.78	6.06			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:10:00	Car	9681	100	70600.26	7.3	24135.18	2.49	51347.97	5.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9681	100	70662.05	7.3	24142.74	2.49	51369.03	5.31			Truck	5	N/A	26.8	5.36	7.56	1.51	21.06	4.21
US 75 Southbound	2:10:00	Car	7367	100	45887.42	6.23	6148.58	0.83	44500.62	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7367	100	45918.52	6.23	6151.81	0.84	44531.82	6.04			Truck	3	N/A	31.1	10.37	3.22	1.07	31.2	10.4
Entire System	2:15:00	Car	76753	98.17	631076.06	8.23	193169.58	2.52	333184.22	4.34			Bus	0	0	0	0	0	0	0	0			Rail	1428	1.83	12436.6	8.71	866.75	0.61	12134.76	8.5			Park and Ride	0	0	0	0	0	0	0	0			Total	78181	100	644885.69	8.25	194243.69	2.48	345635.09	4.42			Truck	26	N/A	673	25.88	207.36	7.98	316.16	12.16
Greenville Ave Northbound	2:15:00	Car	5630	100	15651.29	2.78	4448.07	0.79	7036.24	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5630	100	15687.89	2.79	4459.34	0.79	7052.39	1.25			Truck	7	N/A	36.6	5.23	11.26	1.61	16.15	2.31
Greenville Ave Southbound	2:15:00	Car	3107	100	6650.8	2.14	1406.47	0.45	3325.23	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3107	100	6666	2.15	1410.29	0.45	3332.5	1.07			Truck	7	N/A	15.2	2.17	3.82	0.55	7.27	1.04
IH 635 Eastbound	2:15:00	Car	5207	100	48062.05	9.23	31399.27	6.03	18863.97	3.62			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5207	100	48062.05	9.23	31399.27	6.03	18863.97	3.62			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:15:00	Car	3203	100	10633.91	3.32	661.79	0.21	11391.43	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3203	100	10633.91	3.32	661.79	0.21	11391.43	3.56			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:15:00	Car	1095	100	3468.91	3.17	200.19	0.18	3762.12	3.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1095	100	3468.91	3.17	200.19	0.18	3762.12	3.44			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:15:00	Car	1536	100	4250	2.77	278.96	0.18	4525.35	2.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1536	100	4250	2.77	278.96	0.18	4525.35	2.95			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:15:00	Car	15885	100	30806.98	1.94	14369.22	0.9	11039.69	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15885	100	30872.08	1.94	14408.74	0.91	11056.43	0.7			Truck	9	N/A	65.1	7.23	39.52	4.39	16.74	1.86
US 75 Frontage Rd Southbound	2:15:00	Car	12559	100	17826.99	1.42	4255.56	0.34	8900.62	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12559	100	17857.69	1.42	4265.76	0.34	8914.41	0.71			Truck	12	N/A	30.7	2.56	10.2	0.85	13.78	1.15
US 75 HOV Northbound	2:15:00	Car	210	100	1517.6	7.23	40.6	0.19	1542.07	7.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	210	100	1517.6	7.23	40.6	0.19	1542.07	7.34			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:15:00	Car	54	100	331.2	6.13	12.86	0.24	334.71	6.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	54	100	331.2	6.13	12.86	0.24	334.71	6.2			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:15:00	Car	10052	100	76231.18	7.59	29620.59	2.95	51434.38	5.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10052	100	76287.78	7.59	29630.31	2.95	51457.21	5.12			Truck	4	N/A	30.6	7.65	9.72	2.43	22.84	5.71
US 75 Southbound	2:15:00	Car	7762	100	49009.41	6.31	7133.41	0.92	46863.78	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7762	100	49049.71	6.32	7137.93	0.92	46903.69	6.04			Truck	4	N/A	40.3	10.07	4.53	1.13	39.91	9.98
Entire System	2:20:00	Car	79659	98.15	675241.75	8.49	222327.47	2.79	343599.06	4.31			Bus	0	0	0	0	0	0	0	0			Rail	1505	1.85	13088.5	8.7	852.83	0.57	12837.49	8.53			Park and Ride	0	0	0	0	0	0	0	0			Total	81164	100	690283.12	8.5	223388.45	2.75	356737	4.4			Truck	18	N/A	652.2	36.23	208.15	11.56	300.49	16.69
Greenville Ave Northbound	2:20:00	Car	5733	100	16530.7	2.88	4983.99	0.87	7221.62	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5733	100	16564.5	2.89	4994.21	0.87	7236.59	1.26			Truck	7	N/A	33.8	4.83	10.22	1.46	14.97	2.14
Greenville Ave Southbound	2:20:00	Car	3240	100	6944.3	2.14	1502.1	0.46	3455.8	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3240	100	6961.4	2.15	1507.95	0.47	3462.85	1.07			Truck	7	N/A	17.1	2.44	5.85	0.84	7.06	1.01
IH 635 Eastbound	2:20:00	Car	5135	100	49242.26	9.59	33064.52	6.44	18352.81	3.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5135	100	49242.26	9.59	33064.52	6.44	18352.81	3.57			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:20:00	Car	3316	100	10955.41	3.3	677.45	0.2	11757.34	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3316	100	10955.41	3.3	677.45	0.2	11757.34	3.55			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:20:00	Car	1180	100	3681.31	3.12	217.73	0.18	3987.96	3.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1180	100	3681.31	3.12	217.73	0.18	3987.96	3.38			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:20:00	Car	1613	100	4371	2.71	288.24	0.18	4660.41	2.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1613	100	4371	2.71	288.24	0.18	4660.41	2.89			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:20:00	Car	16691	100	34039.07	2.04	16829.34	1.01	11566.48	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16691	100	34109.07	2.04	16872.77	1.01	11583.85	0.69			Truck	9	N/A	70	7.78	43.42	4.82	17.38	1.93
US 75 Frontage Rd Southbound	2:20:00	Car	13139	100	19468.51	1.48	4716.81	0.36	9653.36	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13139	100	19496.11	1.48	4725.46	0.36	9666.09	0.74			Truck	9	N/A	27.6	3.07	8.66	0.96	12.73	1.41
US 75 HOV Northbound	2:20:00	Car	244	100	1629.2	6.68	42.77	0.18	1650.45	6.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	244	100	1629.2	6.68	42.77	0.18	1650.45	6.76			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:20:00	Car	66	100	366.4	5.55	13.59	0.21	370.46	5.61			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	66	100	366.4	5.55	13.59	0.21	370.46	5.61			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:20:00	Car	10333	100	84100.96	8.16	37750.02	3.65	51318.29	4.97			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10333	100	84344.86	8.16	37759.01	3.65	51334.57	4.97			Truck	4	N/A	23.9	5.98	8.99	2.25	16.29	4.07
US 75 Southbound	2:20:00	Car	8172	100	53112.09	6.5	8626	1.06	49727.6	6.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8172	100	53156.18	6.5	8631.25	1.06	49770.93	6.09			Truck	4	N/A	44.1	11.02	5.25	1.31	43.33	10.83
Entire System	2:25:00	Car	82843	98.16	729281.2	8.83	257787.84	3.11	356755.12	4.31			Bus	0	0	0	0	0	0	0	0			Rail	1551	1.84	14063.4	9.07	853.73	0.55	13859.57	8.94			Park and Ride	0	0	0	0	0	0	0	0			Total	84394	100	745889.88	8.84	258849.67	3.07	370903.94	4.39			Truck	14	N/A	645.6	46.11	208.09	14.86	289.16	20.65
Greenville Ave Northbound	2:25:00	Car	5888	100	17877.61	3.04	5816.43	0.99	7528.37	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5888	100	17906.61	3.04	5826	0.99	7540.54	1.28			Truck	6	N/A	29	4.83	9.57	1.6	12.17	2.03
