			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
Facility	TimeStamp	Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)			Mode	Share (Travelers)	Percentage (%)	Total (Minutes)	Average (Minutes)	Total (Travelers-Minutes)	Average (Minutes)	Total (Travelers-Miles)	Average (Miles)
Greenville Ave Northbound	1:55:00	Car	5289	100	14040.3	2.65	3403.69	0.64	6653.15	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5289	100	14071.9	2.66	3414.66	0.65	6666.6	1.26			Truck	9	N/A	31.6	3.51	10.97	1.22	13.45	1.49
Greenville Ave Southbound	1:55:00	Car	3051	100	6777	2.22	1349.61	0.44	3417.16	1.12			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3051	100	6805.4	2.23	1358.82	0.45	3429.24	1.12			Truck	10	N/A	28.4	2.84	9.21	0.92	12.07	1.21
IH 635 Eastbound	1:55:00	Car	5062	100	40597.59	8.02	24020.47	4.75	18795.86	3.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5062	100	40597.59	8.02	24020.47	4.75	18795.86	3.71			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	1:55:00	Car	3041	100	9897.51	3.25	604.5	0.2	10606.04	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3041	100	9897.51	3.25	604.5	0.2	10606.04	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	1:55:00	Car	1003	100	2862.61	2.85	166.85	0.17	3109.86	3.1			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1003	100	2862.61	2.85	166.85	0.17	3109.86	3.1			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	1:55:00	Car	1402	100	4347.6	3.1	283.14	0.2	4630.06	3.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1402	100	4347.6	3.1	283.14	0.2	4630.06	3.3			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	1:55:00	Car	13508	100	28580.22	2.12	14403.75	1.07	9514.73	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13508	100	28619.62	2.12	14426.67	1.07	9525.78	0.71			Truck	10	N/A	39.4	3.94	22.92	2.29	11.05	1.1
US 75 Frontage Rd Southbound	1:55:00	Car	11129	100	15777.01	1.42	3791.26	0.34	7904.97	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11129	100	15797.81	1.42	3796.24	0.34	7915.5	0.71			Truck	17	N/A	20.8	1.22	4.97	0.29	10.53	0.62
US 75 HOV Northbound	1:55:00	Car	208	100	1439.4	6.92	38.63	0.19	1474.48	7.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	208	100	1439.4	6.92	38.63	0.19	1474.48	7.09			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	1:55:00	Car	84	100	501.4	5.97	18.72	0.22	508.38	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	84	100	501.4	5.97	18.72	0.22	508.38	6.05			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	1:55:00	Car	9033	100	63798.25	7.06	17710.43	1.96	51188.27	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9033	100	63830.64	7.07	17718.08	1.96	51215.43	5.67			Truck	3	N/A	32.4	10.8	7.65	2.55	27.16	9.05
US 75 Southbound	1:55:00	Car	6574	100	42551.41	6.47	4759.48	0.72	42408.33	6.45			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6574	100	42567.11	6.48	4761.42	0.72	42423.82	6.45			Truck	3	N/A	15.7	5.23	1.93	0.64	15.49	5.16
Entire System	2:00:00	Car	66347	98.13	559728.5	8.44	152743.8	2.3	311920.19	4.7			Bus	0	0	0	0	0	0	0	0			Rail	1265	1.87	11679.1	9.23	814.63	0.64	11380.96	9			Park and Ride	0	0	0	0	0	0	0	0			Total	67612	100	572019.12	8.46	153723.77	2.27	323588	4.79			Truck	24	N/A	600.4	25.02	165.34	6.89	287	11.96
Greenville Ave Northbound	2:00:00	Car	5303	100	14703	2.77	3594.19	0.68	6940.66	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5303	100	14726.8	2.78	3601.4	0.68	6951.8	1.31			Truck	7	N/A	23.8	3.4	7.21	1.03	11.14	1.59
Greenville Ave Southbound	2:00:00	Car	3027	100	6655.6	2.2	1321.74	0.44	3357.38	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3027	100	6678	2.21	1327.95	0.44	3367.7	1.11			Truck	8	N/A	22.4	2.8	6.21	0.78	10.32	1.29
IH 635 Eastbound	2:00:00	Car	5163	100	42878.08	8.3	26376.4	5.11	18716.51	3.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5163	100	42878.08	8.3	26376.4	5.11	18716.51	3.63			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:00:00	Car	3066	100	9988.71	3.26	614.75	0.2	10706.12	3.49			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3066	100	9988.71	3.26	614.75	0.2	10706.12	3.49			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:00:00	Car	964	100	2859.61	2.97	166.18	0.17	3098.96	3.21			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	964	100	2859.61	2.97	166.18	0.17	3098.96	3.21			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:00:00	Car	1398	100	4193	3	274.64	0.2	4476.09	3.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1398	100	4193	3	274.64	0.2	4476.09	3.2			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:00:00	Car	13681	100	27345.41	2	13090.84	0.96	9543.87	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13681	100	27382.61	2	13109.61	0.96	9555.99	0.7			Truck	9	N/A	37.2	4.13	18.76	2.08	12.11	1.35
US 75 Frontage Rd Southbound	2:00:00	Car	11149	100	16157.91	1.45	3939.9	0.35	8055.45	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11149	100	16176.61	1.45	3945.63	0.35	8064.25	0.72			Truck	15	N/A	18.7	1.25	5.73	0.38	8.8	0.59
US 75 HOV Northbound	2:00:00	Car	186	100	1432.4	7.7	38.51	0.21	1455.99	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	186	100	1432.4	7.7	38.51	0.21	1455.99	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:00:00	Car	76	100	423.8	5.58	15.65	0.21	430.48	5.66			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	76	100	423.8	5.58	15.65	0.21	430.48	5.66			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:00:00	Car	9048	100	65131.39	7.21	18891.82	2.09	51323.36	5.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9048	100	65238.38	7.21	18896.96	2.09	51348.8	5.68			Truck	3	N/A	28.3	9.43	5.14	1.71	25.45	8.48
US 75 Southbound	2:00:00	Car	6591	100	42676.41	6.47	4977.97	0.76	42216.67	6.41			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6591	100	42662.2	6.47	4979.19	0.76	42229.93	6.41			Truck	3	N/A	13	4.33	1.22	0.41	13.25	4.42
Entire System	2:05:00	Car	70052	98.14	569979.9	8.14	159722.11	2.28	314191.97	4.49			Bus	0	0	0	0	0	0	0	0			Rail	1326	1.86	11788.6	8.89	831.45	0.63	11483.81	8.66			Park and Ride	0	0	0	0	0	0	0	0			Total	71378	100	582497.5	8.16	160714.56	2.25	325975.91	4.57			Truck	24	N/A	617.8	25.74	161	6.71	300.33	12.51
Greenville Ave Northbound	2:05:00	Car	5345	100	14936.8	2.79	3770.69	0.71	6982.91	1.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5345	100	14958.3	2.8	3777.74	0.71	6992.52	1.31			Truck	7	N/A	21.5	3.07	7.04	1.01	9.61	1.37
Greenville Ave Southbound	2:05:00	Car	2950	100	6506.1	2.21	1295.22	0.44	3275.66	1.11			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2950	100	6526.2	2.21	1300.94	0.44	3284.98	1.11			Truck	8	N/A	20.1	2.51	5.72	0.72	9.31	1.16
IH 635 Eastbound	2:05:00	Car	5250	100	44962.75	8.56	28733.15	5.47	18379.25	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5250	100	44962.75	8.56	28733.15	5.47	18379.25	3.5			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:05:00	Car	3117	100	10190.32	3.27	631.81	0.2	10911.04	3.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3117	100	10190.32	3.27	631.81	0.2	10911.04	3.5			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:05:00	Car	1008	100	3026.51	3	173.58	0.17	3283.39	3.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1008	100	3026.51	3	173.58	0.17	3283.39	3.26			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:05:00	Car	1422	100	4036.9	2.84	268.2	0.19	4301.98	3.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1422	100	4036.9	2.84	268.2	0.19	4301.98	3.03			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:05:00	Car	14410	100	27057.3	1.88	12341.41	0.86	9866.07	0.68			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	14410	100	27102.6	1.88	12359.64	0.86	9883.66	0.69			Truck	10	N/A	45.3	4.53	18.24	1.82	17.59	1.76
US 75 Frontage Rd Southbound	2:05:00	Car	11477	100	16622.89	1.45	4177.81	0.36	8217.04	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11477	100	16641.29	1.45	4183.59	0.36	8225.48	0.72			Truck	14	N/A	18.4	1.31	5.78	0.41	8.44	0.6
US 75 HOV Northbound	2:05:00	Car	192	100	1482	7.72	38.58	0.2	1503	7.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	192	100	1482	7.72	38.58	0.2	1503	7.83			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:05:00	Car	66	100	400.8	6.07	14.72	0.22	404.75	6.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	66	100	400.8	6.07	14.72	0.22	404.75	6.13			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:05:00	Car	9280	100	67104.12	7.23	20598.93	2.22	51414.89	5.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9280	100	67128.02	7.23	20603.29	2.22	51436.31	5.54			Truck	4	N/A	23.9	5.97	4.36	1.09	21.42	5.36
US 75 Southbound	2:05:00	Car	6855	100	43663.61	6.37	5439.95	0.79	42797.48	6.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	6855	100	43682.41	6.37	5441.67	0.79	42816.62	6.25			Truck	2	N/A	18.8	9.4	1.72	0.86	19.13	9.57
Entire System	2:10:00	Car	73428	98.13	595849.25	8.11	172336.41	2.35	322950.91	4.4			Bus	0	0	0	0	0	0	0	0			Rail	1402	1.87	12041.1	8.59	828.45	0.59	11759.66	8.39			Park and Ride	0	0	0	0	0	0	0	0			Total	74830	100	608554	8.13	173348.47	2.32	335029.97	4.48			Truck	20	N/A	663.7	33.19	183.6	9.18	319.59	15.98
Greenville Ave Northbound	2:10:00	Car	5503	100	15311.7	2.78	4037.27	0.73	7067.6	1.28			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5503	100	15339	2.79	4045.27	0.74	7079.67	1.29			Truck	6	N/A	27.3	4.55	8	1.33	12.07	2.01
Greenville Ave Southbound	2:10:00	Car	3020	100	6505.1	2.15	1323.68	0.44	3274.39	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3020	100	6521.5	2.16	1327.56	0.44	3282.49	1.09			Truck	7	N/A	16.4	2.34	3.88	0.55	8.1	1.16
IH 635 Eastbound	2:10:00	Car	5248	100	46605.22	8.88	30163.2	5.75	18607.51	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5248	100	46605.22	8.88	30163.2	5.75	18607.51	3.55			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:10:00	Car	3157	100	10459.21	3.31	649.22	0.21	11195.59	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3157	100	10459.21	3.31	649.22	0.21	11195.59	3.55			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:10:00	Car	1064	100	3245.11	3.05	185.43	0.17	3523.55	3.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1064	100	3245.11	3.05	185.43	0.17	3523.55	3.31			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:10:00	Car	1452	100	3988.5	2.75	267.27	0.18	4248.86	2.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1452	100	3988.5	2.75	267.27	0.18	4248.86	2.93			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:10:00	Car	15098	100	28164	1.87	12518.49	0.83	10492.09	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15098	100	28222	1.87	12546.22	0.83	10512	0.7			Truck	11	N/A	58	5.27	27.73	2.52	19.9	1.81
US 75 Frontage Rd Southbound	2:10:00	Car	11995	100	17251.6	1.44	4367.27	0.36	8472.54	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	11995	100	17273.6	1.44	4374.71	0.36	8482.18	0.71			Truck	12	N/A	22	1.83	7.43	0.62	9.64	0.8
US 75 HOV Northbound	2:10:00	Car	208	100	1497.8	7.2	39.54	0.19	1525.8	7.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	208	100	1497.8	7.2	39.54	0.19	1525.8	7.34			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:10:00	Car	60	100	359.4	5.99	13.13	0.22	365.35	6.09			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	60	100	359.4	5.99	13.13	0.22	365.35	6.09			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:10:00	Car	9690	100	70648.27	7.29	24003.78	2.48	51505.31	5.32			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9690	100	70673.77	7.29	24010.07	2.48	51526.35	5.32			Truck	5	N/A	25.5	5.1	6.28	1.26	21.04	4.21
US 75 Southbound	2:10:00	Car	7375	100	45882.33	6.22	6148.78	0.83	44495	6.03			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7375	100	45913.43	6.23	6152.13	0.83	44526.11	6.04			Truck	3	N/A	31.1	10.37	3.34	1.11	31.1	10.37
Entire System	2:15:00	Car	76753	98.17	631612.4	8.23	192072.58	2.5	334080.56	4.35			Bus	0	0	0	0	0	0	0	0			Rail	1428	1.83	12420.9	8.7	867.62	0.61	12125.35	8.49			Park and Ride	0	0	0	0	0	0	0	0			Total	78181	100	644699.38	8.25	193141.48	2.47	346521.53	4.43			Truck	26	N/A	666	25.62	201.27	7.74	315.62	12.14
Greenville Ave Northbound	2:15:00	Car	5557	100	15513.4	2.79	4403.12	0.79	6977.32	1.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5557	100	15550.8	2.8	4415.27	0.79	6993.46	1.26			Truck	7	N/A	37.4	5.34	12.15	1.74	16.13	2.3
Greenville Ave Southbound	2:15:00	Car	3113	100	6681	2.15	1401.45	0.45	3347.67	1.08			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3113	100	6696.4	2.15	1405.42	0.45	3354.95	1.08			Truck	7	N/A	15.4	2.2	3.96	0.57	7.28	1.04
IH 635 Eastbound	2:15:00	Car	5204	100	48028.11	9.23	31352.55	6.02	18880.17	3.63			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5204	100	48028.11	9.23	31352.55	6.02	18880.17	3.63			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:15:00	Car	3206	100	10623.51	3.31	659.16	0.21	11383.55	3.55			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3206	100	10623.51	3.31	659.16	0.21	11383.55	3.55			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:15:00	Car	1100	100	3475.41	3.16	200.36	0.18	3768.29	3.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1100	100	3475.41	3.16	200.36	0.18	3768.29	3.43			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:15:00	Car	1525	100	4229.9	2.77	279.2	0.18	4501.57	2.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1525	100	4229.9	2.77	279.2	0.18	4501.57	2.95			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:15:00	Car	15901	100	30510.39	1.92	14026.42	0.88	11072.37	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	15901	100	30574.09	1.92	14063.06	0.88	11090.12	0.7			Truck	9	N/A	63.7	7.08	36.64	4.07	17.76	1.97
US 75 Frontage Rd Southbound	2:15:00	Car	12609	100	18105.5	1.44	4614.97	0.37	8843.21	0.7			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12609	100	18133.9	1.44	4622.95	0.37	8857.01	0.7			Truck	12	N/A	28.4	2.37	7.98	0.66	13.8	1.15
US 75 HOV Northbound	2:15:00	Car	208	100	1515.4	7.29	39.87	0.19	1539.93	7.4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	208	100	1515.4	7.29	39.87	0.19	1539.93	7.4			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:15:00	Car	54	100	334.2	6.19	12.84	0.24	337.82	6.26			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	54	100	334.2	6.19	12.84	0.24	337.82	6.26			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	2:15:00	Car	10051	100	76160.21	7.58	29053.88	2.89	51950.83	5.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10051	100	76189.51	7.58	29062.37	2.89	51973.6	5.17			Truck	4	N/A	29.3	7.33	8.48	2.12	22.78	5.69
US 75 Southbound	2:15:00	Car	7827	100	49222.34	6.29	7143.93	0.91	47087.73	6.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7827	100	49262.54	6.29	7149	0.91	47126.93	6.02			Truck	4	N/A	40.2	10.05	5.08	1.27	39.19	9.8
Entire System	2:20:00	Car	79657	98.15	675749.94	8.48	220500.47	2.77	344784.88	4.33			Bus	0	0	0	0	0	0	0	0			Rail	1504	1.85	13074.1	8.69	851.9	0.57	12831.35	8.53			Park and Ride	0	0	0	0	0	0	0	0			Total	81161	100	689470.81	8.5	221556.47	2.73	357915.44	4.41			Truck	18	N/A	646.6	35.92	204.09	11.34	299.48	16.64
Greenville Ave Northbound	2:20:00	Car	5591	100	15908.6	2.85	4720.71	0.84	6999.47	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5591	100	15943.2	2.85	4731.79	0.85	7014.44	1.25			Truck	7	N/A	34.6	4.94	11.08	1.58	14.97	2.14
Greenville Ave Southbound	2:20:00	Car	3246	100	6981	2.15	1493.67	0.46	3482.37	1.07			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3246	100	6998.3	2.16	1499.57	0.46	3489.49	1.08			Truck	7	N/A	17.3	2.47	5.9	0.84	7.13	1.02
IH 635 Eastbound	2:20:00	Car	5129	100	49169.73	9.59	33071.04	6.45	18266.95	3.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	5129	100	49169.73	9.59	33071.04	6.45	18266.95	3.56			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	2:20:00	Car	3320	100	10957.11	3.3	675.72	0.2	11762.01	3.54			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3320	100	10957.11	3.3	675.72	0.2	11762.01	3.54			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	2:20:00	Car	1180	100	3680.21	3.12	217.69	0.18	3986.52	3.38			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1180	100	3680.21	3.12	217.69	0.18	3986.52	3.38			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	2:20:00	Car	1623	100	4373.6	2.69	289.1	0.18	4662.78	2.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1623	100	4373.6	2.69	289.1	0.18	4662.78	2.87			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	2:20:00	Car	16706	100	33740.2	2.02	16460.84	0.99	11610.13	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16706	100	33809.7	2.02	16504.2	0.99	11627.25	0.7			Truck	9	N/A	69.5	7.72	43.36	4.82	17.12	1.9
US 75 Frontage Rd Southbound	2:20:00	Car	13163	100	19745.11	1.5	5237.36	0.4	9487.47	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13163	100	19770.01	1.5	5243.85	0.4	9499.84	0.72			Truck	9	N/A	24.9	2.77	6.5	0.72	12.37	1.37
US 75 HOV Northbound	2:20:00	Car	244	100	1620.8	6.64	42.06	0.17	1641.9	6.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	244	100	1620.8	6.64	42.06	0.17	1641.9	6.73			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	2:20:00	Car	64	100	371	5.8	13.77	0.22	374.99	5.86			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	64	100	371	5.8	13.77	0.22	374.99	5.86			Truck	0	N/A	0	0	0	0	0	0
