			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance	
SH 190 Westbound	3:10:00	Car	1703	100	4421.6	2.6	292.86	0.17	4700.31	2.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1703	100	4421.6	2.6	292.86	0.17	4700.31	2.76			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:10:00	Car	19965	100	60168.72	3.01	35250.19	1.77	16743.93	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19965	100	60187.82	3.01	35255.86	1.77	16752.98	0.84			Truck	9	N/A	19.1	2.12	5.66	0.63	9.04	1
US 75 Frontage Rd Southbound	3:10:00	Car	16337	100	26151.13	1.6	8928.26	0.55	11267.8	0.69			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16337	100	26184.73	1.6	8937.32	0.55	11284.57	0.69			Truck	15	N/A	33.6	2.24	9.06	0.6	16.76	1.12
US 75 HOV Northbound	3:10:00	Car	422	100	2893	6.86	80.73	0.19	2943.5	6.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	422	100	2893	6.86	80.73	0.19	2943.5	6.98			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:10:00	Car	150	100	956.8	6.38	31.92	0.21	966.41	6.44			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	956.8	6.38	31.92	0.21	966.41	6.44			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:10:00	Car	12425	100	154171.44	12.31	108059.8	8.7	49426.66	3.98			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12425	100	153007.73	12.31	108082.72	8.7	49441.16	3.98			Truck	3	N/A	36.3	12.1	22.92	7.64	14.5	4.83
US 75 Southbound	3:10:00	Car	10518	100	81799.82	7.78	25721.12	2.45	62301.93	5.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10518	100	81853.42	7.78	25735.82	2.45	62344.9	5.93			Truck	8	N/A	53.6	6.7	14.69	1.84	42.98	5.37
Entire System	3:15:00	Car	104563	98.23	1065280.2	10.28	487986.47	4.67	430669.91	4.12			Bus	0	0	0	0	0	0	0	0			Rail	1884	1.77	16273.29	8.64	954.22	0.51	16025.44	8.51			Park and Ride	0	0	0	0	0	0	0	0			Total	106447	100	1091594.75	10.25	489285.88	4.6	446998.78	4.2			Truck	30	N/A	800.4	26.68	345.18	11.51	303.41	10.11
Greenville Ave Northbound	3:15:00	Car	8010	100	34347.8	4.29	17679.02	2.21	10398.56	1.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8010	100	34361.5	4.29	17683.73	2.21	10404.27	1.3			Truck	4	N/A	13.7	3.42	4.72	1.18	5.71	1.43
Greenville Ave Southbound	3:15:00	Car	4025	100	14337.1	3.56	6732.07	1.67	4814.38	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4025	100	14347.3	3.56	6739.91	1.67	4815.75	1.2			Truck	4	N/A	10.2	2.55	7.84	1.96	1.38	0.34
IH 635 Eastbound	3:15:00	Car	4713	100	27537.87	5.84	11325.5	2.4	18455.64	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4713	100	27546.97	5.84	11328.77	2.4	18462.16	3.92			Truck	1	N/A	9.1	9.1	3.27	3.27	6.51	6.51
IH 635 Westbound	3:15:00	Car	3739	100	13780.79	3.69	816.49	0.22	14810.48	3.96			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3739	100	13780.79	3.69	816.49	0.22	14810.48	3.96			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:15:00	Car	1791	100	5080.61	2.84	332.71	0.19	5463.33	3.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1791	100	5080.61	2.84	332.71	0.19	5463.33	3.05			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:15:00	Car	1784	100	4549.1	2.55	301.79	0.17	4841.96	2.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1784	100	4549.1	2.55	301.79	0.17	4841.96	2.71			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:15:00	Car	19967	100	60229.61	3.02	35122.1	1.76	16866.28	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	19967	100	60252.91	3.02	35130.33	1.76	16876.15	0.85			Truck	9	N/A	23.3	2.59	8.23	0.91	9.87	1.1
US 75 Frontage Rd Southbound	3:15:00	Car	16396	100	28149.41	1.72	10456.29	0.64	11581.74	0.71			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16396	100	28187.41	1.72	10466.71	0.64	11600.56	0.71			Truck	15	N/A	38	2.53	10.42	0.69	18.82	1.25
US 75 HOV Northbound	3:15:00	Car	450	100	2980.4	6.62	82.08	0.18	3042.86	6.76			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	450	100	2980.4	6.62	82.08	0.18	3042.86	6.76			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:15:00	Car	132	100	913.6	6.92	29.22	0.22	925.85	7.01			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	132	100	913.6	6.92	29.22	0.22	925.85	7.01			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:15:00	Car	12499	100	157515.1	12.44	109359.98	8.75	50706.49	4.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12499	100	155551.39	12.45	109380.46	8.75	50723.72	4.06			Truck	3	N/A	36.3	12.1	20.48	6.83	17.24	5.75
US 75 Southbound	3:15:00	Car	10316	100	82627.26	8.01	26928.21	2.61	61789.24	5.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10316	100	82677.46	8.01	26942.39	2.61	61829.19	5.99			Truck	8	N/A	50.2	6.27	14.19	1.77	39.96	4.99
Entire System	3:20:00	Car	106831	98.23	1096667.8	10.35	507004.62	4.75	437910.5	4.1			Bus	0	0	0	0	0	0	0	0			Rail	1921	1.77	16227.49	8.45	984.36	0.51	15942.43	8.3			Park and Ride	0	0	0	0	0	0	0	0			Total	108752	100	1122608.75	10.32	508339.16	4.67	454163.06	4.18			Truck	28	N/A	817.4	29.19	350.15	12.51	310.1	11.08
Greenville Ave Northbound	3:20:00	Car	7975	100	37208.29	4.67	20029	2.51	10683.01	1.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	7975	100	37226.99	4.67	20036.39	2.51	10690.3	1.34			Truck	4	N/A	18.7	4.68	7.39	1.85	7.29	1.82
Greenville Ave Southbound	3:20:00	Car	4094	100	13643.39	3.33	5995.33	1.46	4839.59	1.18			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4094	100	13653.79	3.34	6001.14	1.47	4842.48	1.18			Truck	5	N/A	10.4	2.08	5.81	1.16	2.89	0.58
IH 635 Eastbound	3:20:00	Car	4751	100	27341.47	5.75	10994.46	2.31	18606.23	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4751	100	27350.57	5.76	10997.73	2.31	18612.74	3.92			Truck	1	N/A	9.1	9.1	3.27	3.27	6.51	6.51
IH 635 Westbound	3:20:00	Car	3733	100	13846.5	3.71	823.83	0.22	14879.64	3.99			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3733	100	13846.5	3.71	823.83	0.22	14879.64	3.99			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:20:00	Car	1860	100	5426.41	2.92	358.69	0.19	5831.33	3.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1860	100	5426.41	2.92	358.69	0.19	5831.33	3.14			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:20:00	Car	1857	100	4660.71	2.51	310.19	0.17	4957.57	2.67			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1857	100	4660.71	2.51	310.19	0.17	4957.57	2.67			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:20:00	Car	20068	100	60385.69	3.01	35125.8	1.75	16958.26	0.85			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20068	100	60414.19	3.01	35138.21	1.75	16968.87	0.85			Truck	9	N/A	28.5	3.17	12.41	1.38	10.6	1.18
US 75 Frontage Rd Southbound	3:20:00	Car	16437	100	30481.69	1.85	12044.04	0.73	12042.35	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16437	100	30526.99	1.86	12060.5	0.73	12062.12	0.73			Truck	15	N/A	45.3	3.02	16.45	1.1	19.77	1.32
US 75 HOV Northbound	3:20:00	Car	460	100	2966.6	6.45	80.24	0.17	3015.68	6.56			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	460	100	2966.6	6.45	80.24	0.17	3015.68	6.56			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:20:00	Car	120	100	880.6	7.34	29.54	0.25	892.01	7.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	120	100	880.6	7.34	29.54	0.25	892.01	7.43			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:20:00	Car	12778	100	159691.66	12.34	111114.17	8.7	51150.07	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12778	100	157723.97	12.34	111129.93	8.7	51168.05	4			Truck	3	N/A	32.3	10.77	15.76	5.25	17.98	5.99
US 75 Southbound	3:20:00	Car	10206	100	82970.53	8.13	27657.21	2.71	61248.36	6			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10206	100	83018.13	8.13	27672.56	2.71	61284.16	6			Truck	6	N/A	47.6	7.93	15.35	2.56	35.81	5.97
Entire System	3:25:00	Car	108449	98.27	1126640.5	10.47	526605.62	4.86	443724.12	4.09			Bus	0	0	0	0	0	0	0	0			Rail	1909	1.73	16016.09	8.39	950.69	0.5	15770.98	8.26			Park and Ride	0	0	0	0	0	0	0	0			Total	110358	100	1152003.5	10.44	527888.75	4.78	459812.41	4.17			Truck	27	N/A	814.3	30.16	332.44	12.31	317.28	11.75
Greenville Ave Northbound	3:25:00	Car	8060	100	40040.49	4.97	22522.05	2.79	10836.79	1.34			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8060	100	40063.2	4.97	22532.89	2.8	10844.44	1.35			Truck	4	N/A	22.7	5.67	10.84	2.71	7.65	1.91
Greenville Ave Southbound	3:25:00	Car	4249	100	13083.41	3.08	5019.23	1.18	5113.43	1.2			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4249	100	13101.11	3.08	5024.64	1.18	5121.2	1.21			Truck	6	N/A	17.7	2.95	5.41	0.9	7.77	1.3
IH 635 Eastbound	3:25:00	Car	4663	100	27092.59	5.81	10614.67	2.28	18755.34	4.02			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4663	100	27101.69	5.81	10617.94	2.28	18761.86	4.02			Truck	1	N/A	9.1	9.1	3.27	3.27	6.51	6.51
IH 635 Westbound	3:25:00	Car	3619	100	13612.1	3.76	805.29	0.22	14623.82	4.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3619	100	13612.1	3.76	805.29	0.22	14623.82	4.04			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:25:00	Car	1890	100	5754.7	3.04	384.71	0.2	6174.96	3.27			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1890	100	5754.7	3.04	384.71	0.2	6174.96	3.27			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:25:00	Car	1877	100	4541.1	2.42	303.31	0.16	4828.33	2.57			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1877	100	4541.1	2.42	303.31	0.16	4828.33	2.57			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:25:00	Car	20384	100	61567.1	3.02	36273.37	1.78	16941.64	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20384	100	61603.8	3.02	36293.61	1.78	16952.49	0.83			Truck	11	N/A	36.7	3.34	20.24	1.84	10.85	0.99
US 75 Frontage Rd Southbound	3:25:00	Car	16548	100	31902.5	1.93	13387.58	0.81	12096.02	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16548	100	31955.2	1.93	13409.02	0.81	12117.53	0.73			Truck	16	N/A	52.7	3.29	21.44	1.34	21.51	1.34
US 75 HOV Northbound	3:25:00	Car	480	100	2973.2	6.19	79.97	0.17	3027.59	6.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	480	100	2973.2	6.19	79.97	0.17	3027.59	6.31			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:25:00	Car	128	100	869.8	6.8	28.89	0.23	878.95	6.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	128	100	869.8	6.8	28.89	0.23	878.95	6.87			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:25:00	Car	12952	100	160710.66	12.25	112297.38	8.67	50947.79	3.93			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	12952	100	158734.16	12.26	112308.25	8.67	50961.53	3.93			Truck	2	N/A	23.5	11.75	10.87	5.44	13.74	6.87
US 75 Southbound	3:25:00	Car	10096	100	83338.18	8.25	28218.11	2.79	60941.8	6.04			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	10096	100	83387.27	8.26	28233.17	2.8	60979.73	6.04			Truck	6	N/A	49.1	8.18	15.05	2.51	37.94	6.32
Entire System	3:30:00	Car	110212	98.32	1156539	10.61	549708.62	4.99	449960.34	4.08			Bus	0	0	0	0	0	0	0	0			Rail	1888	1.68	15837.09	8.39	923.39	0.49	15617.56	8.27			Park and Ride	0	0	0	0	0	0	0	0			Total	112100	100	1185743.25	10.58	550957.88	4.91	465878.62	4.16			Truck	29	N/A	778.8	26.86	325.88	11.24	300.82	10.37
Greenville Ave Northbound	3:30:00	Car	8325	100	41272.79	4.96	23911.73	2.87	10788.25	1.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8325	100	41293.59	4.96	23921.91	2.87	10795.08	1.3			Truck	4	N/A	20.8	5.2	10.17	2.54	6.83	1.71
Greenville Ave Southbound	3:30:00	Car	4292	100	12647.3	2.95	4304.89	1	5279.74	1.23			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4292	100	12665.3	2.95	4310.33	1	5287.67	1.23			Truck	6	N/A	18	3	5.43	0.91	7.93	1.32
IH 635 Eastbound	3:30:00	Car	4488	100	26504.62	5.91	10181.67	2.27	18596.91	4.14			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4488	100	26513.72	5.91	10184.93	2.27	18603.42	4.15			Truck	1	N/A	9.1	9.1	3.27	3.27	6.51	6.51
IH 635 Westbound	3:30:00	Car	3572	100	13511.7	3.78	802.26	0.22	14517.19	4.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3572	100	13511.7	3.78	802.26	0.22	14517.19	4.06			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:30:00	Car	1926	100	6090.9	3.16	399.35	0.21	6535.22	3.39			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1926	100	6090.9	3.16	399.35	0.21	6535.22	3.39			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:30:00	Car	1917	100	4500.41	2.35	302.45	0.16	4782.95	2.5			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1917	100	4500.41	2.35	302.45	0.16	4782.95	2.5			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:30:00	Car	20781	100	66324.02	3.19	40261.85	1.94	17402.15	0.84			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	20781	100	66361.31	3.19	40285.14	1.94	17411.31	0.84			Truck	13	N/A	37.3	2.87	23.29	1.79	9.17	0.71
US 75 Frontage Rd Southbound	3:30:00	Car	16783	100	32854.72	1.96	14037.59	0.84	12284.82	0.73			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	16783	100	32921.03	1.96	14067.51	0.84	12309.62	0.73			Truck	18	N/A	66.3	3.68	29.92	1.66	24.8	1.38
US 75 HOV Northbound	3:30:00	Car	486	100	2926	6.02	76.07	0.16	2981.15	6.13			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	486	100	2926	6.02	76.07	0.16	2981.15	6.13			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:30:00	Car	140	100	962.4	6.87	31.11	0.22	972.43	6.95			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	140	100	962.4	6.87	31.11	0.22	972.43	6.95			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:30:00	Car	13034	100	160128.12	12.13	111878.97	8.58	50887.51	3.9			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13034	100	158146.41	12.13	111888.08	8.58	50897.53	3.9			Truck	1	N/A	18.3	18.3	9.11	9.11	10.02	10.02
US 75 Southbound	3:30:00	Car	9928	100	83334.8	8.39	28828.18	2.9	60118.87	6.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9928	100	83389.5	8.4	28844.51	2.91	60161.38	6.06			Truck	6	N/A	54.7	9.12	16.33	2.72	42.51	7.09
Entire System	3:35:00	Car	112059	98.38	1182230.4	10.72	572751.56	5.11	455401.5	4.06			Bus	0	0	0	0	0	0	0	0			Rail	1845	1.62	15324.98	8.31	875.84	0.47	15139.33	8.21			Park and Ride	0	0	0	0	0	0	0	0			Total	113904	100	1217363.88	10.69	573935.56	5.04	470823.94	4.13			Truck	31	N/A	737	23.77	308.19	9.94	282.96	9.13
Greenville Ave Northbound	3:35:00	Car	8896	100	41483.57	4.66	24871.25	2.8	10367.45	1.17			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	8896	100	41503.27	4.67	24881.03	2.8	10373.81	1.17			Truck	3	N/A	19.7	6.57	9.77	3.26	6.36	2.12
Greenville Ave Southbound	3:35:00	Car	4335	100	12361.3	2.85	3794.99	0.88	5427.44	1.25			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4335	100	12378.8	2.86	3799.92	0.88	5435.37	1.25			Truck	6	N/A	17.5	2.92	4.93	0.82	7.93	1.32
IH 635 Eastbound	3:35:00	Car	4492	100	25391.34	5.65	9608.45	2.14	17990.02	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4492	100	25396.14	5.65	9611.63	2.14	17991.79	4.01			Truck	1	N/A	4.8	4.8	3.18	3.18	1.78	1.78
IH 635 Westbound	3:35:00	Car	3578	100	13297.41	3.72	790.57	0.22	14307.17	4			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3578	100	13297.41	3.72	790.57	0.22	14307.17	4			Truck	0	N/A	0	0	0	0	0	0
SH 190 Eastbound	3:35:00	Car	2001	100	6253.8	3.13	409.14	0.2	6720.51	3.36			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	2001	100	6253.8	3.13	409.14	0.2	6720.51	3.36			Truck	0	N/A	0	0	0	0	0	0
SH 190 Westbound	3:35:00	Car	1877	100	4292.11	2.29	289.57	0.15	4565.75	2.43			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	1877	100	4292.11	2.29	289.57	0.15	4565.75	2.43			Truck	0	N/A	0	0	0	0	0	0
US 75 Frontage Rd Northbound	3:35:00	Car	21568	100	72071.45	3.34	45408.8	2.11	17811.16	0.83			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	21568	100	72118.45	3.34	45439.66	2.11	17821.83	0.83			Truck	13	N/A	47	3.62	30.86	2.37	10.66	0.82
US 75 Frontage Rd Southbound	3:35:00	Car	17095	100	32724.98	1.91	13957.99	0.82	12258.66	0.72			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	17095	100	32788.19	1.92	13988.93	0.82	12280.52	0.72			Truck	18	N/A	63.2	3.51	30.94	1.72	21.87	1.21
US 75 HOV Northbound	3:35:00	Car	494	100	3020.8	6.11	76.35	0.15	3080.16	6.24			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	494	100	3020.8	6.11	76.35	0.15	3080.16	6.24			Truck	0	N/A	0	0	0	0	0	0
US 75 HOV Southbound	3:35:00	Car	150	100	1078.2	7.19	34.17	0.23	1095.95	7.31			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	150	100	1078.2	7.19	34.17	0.23	1095.95	7.31			Truck	0	N/A	0	0	0	0	0	0
US 75 Northbound	3:35:00	Car	13167	100	157504.19	11.81	108975.62	8.28	51210.07	3.89			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	13167	100	155519.09	11.81	108983.45	8.28	51217.79	3.89			Truck	2	N/A	14.9	7.45	7.83	3.91	7.72	3.86
US 75 Southbound	3:35:00	Car	9891	100	84008.55	8.49	29575.91	2.99	59879.02	6.05			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9891	100	84063.25	8.5	29592.64	2.99	59920.97	6.06			Truck	6	N/A	54.7	9.12	16.73	2.79	41.95	6.99
Entire System	3:40:00	Car	113421	98.39	1201001.8	10.78	587186.5	5.18	459113.66	4.05			Bus	0	0	0	0	0	0	0	0			Rail	1858	1.61	14894.79	8.02	827.04	0.45	14741.29	7.93			Park and Ride	0	0	0	0	0	0	0	0			Total	115279	100	1238397.12	10.74	588301.56	5.1	474105.44	4.11			Truck	25	N/A	669.3	26.77	287.97	11.52	250.32	10.01
Greenville Ave Northbound	3:40:00	Car	9279	100	40938.96	4.41	25245.77	2.72	9804.54	1.06			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	9279	100	40954.96	4.41	25254.61	2.72	9809.29	1.06			Truck	2	N/A	16	8	8.84	4.42	4.75	2.38
Greenville Ave Southbound	3:40:00	Car	4270	100	12395.31	2.9	3640.27	0.85	5535.34	1.3			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4270	100	12414.51	2.91	3643.92	0.85	5545.35	1.3			Truck	7	N/A	19.2	2.74	3.64	0.52	10.01	1.43
IH 635 Eastbound	3:40:00	Car	4530	100	23824.13	5.26	8468.35	1.87	17514.37	3.87			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	4530	100	23824.13	5.26	8468.35	1.87	17514.37	3.87			Truck	0	N/A	0	0	0	0	0	0
IH 635 Westbound	3:40:00	Car	3599	100	13110.2	3.64	776.64	0.22	14119.32	3.92			Bus	0	0	0	0	0	0	0	0			Rail	0	0	0	0	0	0	0	0			Park and Ride	0	0	0	0	0	0	0	0			Total	3599	100	13110.2	3.64	776.64	0.22	14119.32	3.92			Truck	0	N/A	0	0	0	0	0	0
